date,state,households,participation,per_person,total_cost,prev_per_person,prev_total_cost,per_person_change,total_cost_change,abs_person_change,abs_total_cost_change
1990-10-01,Pennsylvania,429589,987604,353.9,1.52031096E8,328.15,1.36406124E8,25.75,1.5624972E7,25.75,1.5624972E7
1990-10-01,Wyoming,10142,27126,415.35,4212585.0,389.61,3921046.0,25.74,291539.0,25.74,291539.0
2007-10-01,Kansas,84187,184443,324.54,2.7322102E7,298.81,2.5183846E7,25.73,2138256.0,25.73,2138256.0
2024-05-01,Alaska,36687,79542,640.03,2.3480674E7,665.75,2.4204987E7,-25.72,-724313.0,25.72,724313.0
1999-01-01,North Carolina,211747,494008,307.68,6.5148372E7,333.4,6.7713299E7,-25.72,-2564927.0,25.72,2564927.0
2020-10-01,Virginia,380758,766549,462.66,1.76163391E8,437.0,1.68806465E8,25.66,7356926.0,25.66,7356926.0
1990-03-01,Ohio,474196,1116715,384.59,1.82371134E8,410.24,1.83677042E8,-25.65,-1305908.0,25.65,1305908.0
1998-10-01,Alaska,13956,42315,607.42,8476969.0,581.78,8234547.0,25.64,242422.0,25.64,242422.0
2004-10-01,California,775423,1973748,419.86,3.25571023E8,394.28,3.05573439E8,25.58,1.9997584E7,25.58,1.9997584E7
2021-11-01,Tennessee,422229,830547,594.9,2.51184193E8,569.35,2.41398095E8,25.55,9786098.0,25.55,9786098.0
1991-10-01,West Virginia,110706,294494,436.68,4.8343083E7,411.14,4.5014592E7,25.54,3328491.0,25.54,3328491.0
2020-08-01,Alaska,40012,88597,560.52,2.2427404E7,586.02,2.2920315E7,-25.5,-492911.0,25.5,492911.0
1989-04-01,Virgin Islands,4404,15908,690.79,3042191.0,716.26,3156567.0,-25.47,-114376.0,25.47,114376.0
2023-12-01,Georgia,651249,1339647,439.41,2.86167825E8,413.98,2.79097276E8,25.43,7070549.0,25.43,7070549.0
2004-10-01,Iowa,85213,198188,351.05,2.9914616E7,325.62,2.7230577E7,25.43,2684039.0,25.43,2684039.0
2021-04-01,Indiana,301214,646349,584.74,1.76131586E8,559.31,1.71291047E8,25.43,4840539.0,25.43,4840539.0
2008-10-01,Wyoming,9831,23037,360.7,3545977.0,335.28,3214333.0,25.42,331644.0,25.42,331644.0
2008-06-01,Guam,8502,28579,878.5,7468970.0,903.91,7565710.0,-25.41,-96740.0,25.41,96740.0
2020-10-01,Michigan,686598,1243376,420.65,2.88819736E8,395.32,2.69717245E8,25.33,1.9102491E7,25.33,1.9102491E7
2011-08-01,Maine,129536,252223,377.47,4.8896365E7,352.14,4.5398035E7,25.33,3498330.0,25.33,3498330.0
2002-10-01,Maine,60097,119880,279.01,1.6767608E7,253.7,1.4282642E7,25.31,2484966.0,25.31,2484966.0
1999-06-01,District of Columbia,36743,83052,346.39,1.2727782E7,371.62,1.3728897E7,-25.23,-1001115.0,25.23,1001115.0
2012-10-01,Alaska,33974,78080,546.88,1.8579943E7,572.06,2.1847663E7,-25.18,-3267720.0,25.18,3267720.0
2021-04-01,Delaware,56136,113565,560.23,3.1449245E7,535.05,2.9746654E7,25.18,1702591.0,25.18,1702591.0
1996-08-01,Vermont,25287,54149,312.16,7893604.0,286.98,7360458.0,25.18,533146.0,25.18,533146.0
1995-12-01,New Jersey,234630,545087,421.58,9.8917714E7,396.4,9.2889682E7,25.18,6028032.0,25.18,6028032.0
2020-10-01,Nevada,250825,483693,421.69,1.0576838E8,396.52,1.00045909E8,25.17,5722471.0,25.17,5722471.0
2000-12-01,Vermont,18964,38741,278.88,5288546.0,253.76,4829949.0,25.12,458597.0,25.12,458597.0
2007-10-01,Alaska,18890,48870,550.42,1.0397319E7,525.31,1.1120237E7,25.11,-722918.0,25.11,722918.0
2002-12-01,Mississippi,143393,354410,346.69,4.9713252E7,371.79,4.9799655E7,-25.1,-86403.0,25.1,86403.0
2001-04-01,Nevada,31789,68687,305.82,9721684.0,330.9,1.0415792E7,-25.08,-694108.0,25.08,694108.0
1989-06-01,Guam,3375,12525,916.98,3094797.0,891.91,2954035.0,25.07,140762.0,25.07,140762.0
1998-10-01,Illinois,359731,844921,363.93,1.30918872E8,338.86,1.24135547E8,25.07,6783325.0,25.07,6783325.0
2014-05-01,Maine,131784,228069,275.81,3.6347441E7,300.85,3.6460094E7,-25.04,-112653.0,25.04,112653.0
1993-10-01,Oregon,121317,276096,366.42,4.4452607E7,341.39,4.1487023E7,25.03,2965584.0,25.03,2965584.0
2002-02-01,Montana,25588,60081,348.35,8913728.0,323.33,8882348.0,25.02,31380.0,25.02,31380.0
2013-11-01,Ohio,873996,1787984,349.52,3.0548072E8,374.52,3.30172814E8,-25.0,-2.4692094E7,25.0,2.4692094E7
2005-06-01,Massachusetts,172425,364363,314.98,5.4309632E7,289.98,4.9699053E7,25.0,4610579.0,25.0,4610579.0
1997-01-01,District of Columbia,41862,92637,361.16,1.511892E7,386.14,1.6281144E7,-24.98,-1162224.0,24.98,1162224.0
1990-02-01,Colorado,88456,222666,368.5,3.2595524E7,393.48,3.3525951E7,-24.98,-930427.0,24.98,930427.0
2020-05-01,Nevada,267991,511818,413.65,1.10852828E8,388.69,1.00644318E8,24.96,1.020851E7,24.96,1.020851E7
2019-02-01,Michigan,56328,107779,262.43,1.4782638E7,287.36,3.54598048E8,-24.93,-3.3981541E8,24.93,3.3981541E8
2020-05-01,Georgia,825226,1721474,450.14,3.71469548E8,425.21,3.26414059E8,24.93,4.5055489E7,24.93,4.5055489E7
1999-06-01,Vermont,20594,43540,264.86,5454484.0,239.93,4964015.0,24.93,490469.0,24.93,490469.0
1997-05-01,Washington,191960,427693,342.98,6.5836044E7,318.05,6.3255713E7,24.93,2580331.0,24.93,2580331.0
1995-04-01,Alaska,17657,53471,583.7,1.0306332E7,608.62,1.0824243E7,-24.92,-517911.0,24.92,517911.0
2021-04-01,New Hampshire,36054,68932,526.46,1.8981016E7,501.56,1.8249579E7,24.9,731437.0,24.9,731437.0
2023-11-01,New York,1651524,2837232,377.4,6.23287417E8,402.3,6.66965043E8,-24.9,-4.3677626E7,24.9,4.3677626E7
2022-04-01,New York,1653722,2871999,509.7,8.42892162E8,534.59,8.89069238E8,-24.89,-4.6177076E7,24.89,4.6177076E7
2021-06-01,Guam,13938,39055,1004.19,1.3996442E7,1029.05,1.4035247E7,-24.86,-38805.0,24.86,38805.0
1990-09-01,New Mexico,53663,157554,416.78,2.2365752E7,441.64,2.4241466E7,-24.86,-1875714.0,24.86,1875714.0
2012-11-01,Alaska,37924,89782,571.72,2.1681746E7,546.88,1.8579943E7,24.84,3101803.0,24.84,3101803.0
2001-10-01,Missouri,212794,498120,334.94,7.1273613E7,310.1,6.4452979E7,24.84,6820634.0,24.84,6820634.0
2016-12-01,Alaska,36956,85523,566.02,2.0917777E7,541.19,1.946784E7,24.83,1449937.0,24.83,1449937.0
2020-06-01,South Carolina,302383,638952,460.48,1.39240509E8,485.31,1.42831656E8,-24.83,-3591147.0,24.83,3591147.0
1997-02-01,Guam,5673,18008,805.43,4569234.0,830.25,4817120.0,-24.82,-247886.0,24.82,247886.0
1999-12-01,Rhode Island,32962,74046,293.42,9671937.0,318.24,1.0881585E7,-24.82,-1209648.0,24.82,1209648.0
2001-10-01,Arkansas,108696,272692,359.22,3.904554E7,334.4,3.5501979E7,24.82,3543561.0,24.82,3543561.0
2023-01-01,Hawaii,86984,154477,979.77,8.5224737E7,1004.59,8.7688902E7,-24.82,-2464165.0,24.82,2464165.0
1999-06-01,Colorado,74283,168710,306.68,2.27807E7,331.48,2.467057E7,-24.8,-1889870.0,24.8,1889870.0
1994-02-01,Vermont,27090,64121,299.23,8106020.0,324.02,1.1657003E7,-24.79,-3550983.0,24.79,3550983.0
2004-01-01,Delaware,23234,55952,350.42,8141673.0,375.2,8017253.0,-24.78,124420.0,24.78,124420.0
2020-11-01,Pennsylvania,981517,1810277,389.08,3.81887655E8,413.86,4.13684213E8,-24.78,-3.1796558E7,24.78,3.1796558E7
2001-03-01,Nevada,31477,68023,330.9,1.0415792E7,306.12,9335396.0,24.78,1080396.0,24.78,1080396.0
2001-02-01,South Carolina,125502,303814,315.36,3.9577225E7,290.59,3.6971195E7,24.77,2606030.0,24.77,2606030.0
1997-10-01,Michigan,333786,774866,267.22,8.9194188E7,291.98,9.9082686E7,-24.76,-9888498.0,24.76,9888498.0
2015-10-01,Hawaii,91546,182226,625.75,5.728429E7,600.99,5.5306385E7,24.76,1977905.0,24.76,1977905.0
2000-08-01,Delaware,12353,29253,385.51,4762186.0,360.76,4461549.0,24.75,300637.0,24.75,300637.0
1994-09-01,Alabama,195827,500203,405.11,7.9331085E7,380.36,8.0908797E7,24.75,-1577712.0,24.75,1577712.0
2020-07-01,Arkansas,201664,424460,440.93,8.8919053E7,465.66,8.7542643E7,-24.73,1376410.0,24.73,1376410.0
1996-02-01,Vermont,26552,58154,288.57,7661998.0,263.86,7017365.0,24.71,644633.0,24.71,644633.0
1994-04-01,Nevada,44983,97613,357.46,1.6079533E7,382.17,1.7405507E7,-24.71,-1325974.0,24.71,1325974.0
2000-04-01,Nevada,28483,61252,307.17,8748904.0,331.88,9556792.0,-24.71,-807888.0,24.71,807888.0
2020-10-01,South Dakota,36454,77417,480.54,1.7517478E7,455.85,1.689272E7,24.69,624758.0,24.69,624758.0
1996-04-01,Rhode Island,39858,92201,330.68,1.3180167E7,355.34,1.5015593E7,-24.66,-1835426.0,24.66,1835426.0
1993-10-01,Hawaii,47375,110406,576.61,2.7317166E7,551.96,2.5571856E7,24.65,1745310.0,24.65,1745310.0
2002-10-01,Massachusetts,118439,254402,295.6,3.5009626E7,270.95,3.164585E7,24.65,3363776.0,24.65,3363776.0
1991-04-01,Oregon,106611,249408,371.31,3.9584538E7,395.94,4.2413706E7,-24.63,-2829168.0,24.63,2829168.0
2004-10-01,Oklahoma,170617,421907,367.17,6.2643817E7,342.55,5.8380576E7,24.62,4263241.0,24.62,4263241.0
1990-10-01,Iowa,67407,167961,345.75,2.330637E7,321.13,2.1724056E7,24.62,1582314.0,24.62,1582314.0
2024-08-01,Ohio,720266,1400725,409.22,2.94749327E8,384.61,2.73098299E8,24.61,2.1651028E7,24.61,2.1651028E7
2001-10-01,Vermont,19246,38882,270.24,5201075.0,245.63,4657686.0,24.61,543389.0,24.61,543389.0
2019-03-01,Maine,84826,155564,253.1,2.1470185E7,277.71,1475459.0,-24.61,1.9994726E7,24.61,1.9994726E7
1998-02-01,Vermont,23146,50034,272.06,6297128.0,247.46,5729602.0,24.6,567526.0,24.6,567526.0
1990-05-01,Alaska,9331,28258,627.63,5856503.0,652.2,6167834.0,-24.57,-311331.0,24.57,311331.0
2022-03-01,South Carolina,304226,619070,549.0,1.67019079E8,573.57,1.72170813E8,-24.57,-5151734.0,24.57,5151734.0
2024-12-01,Florida,1808818,3340582,348.37,6.30150134E8,372.94,6.95791114E8,-24.57,-6.564098E7,24.57,6.564098E7
2013-11-01,Vermont,52323,99405,309.12,1.6174497E7,333.69,1.7573435E7,-24.57,-1398938.0,24.57,1398938.0
2001-02-01,Virgin Islands,4393,13199,611.34,2685573.0,635.91,2856483.0,-24.57,-170910.0,24.57,170910.0
2014-01-01,Guam,15257,47129,817.35,1.2470146E7,792.79,1.3035071E7,24.56,-564925.0,24.56,564925.0
2021-05-01,Ohio,776943,1539008,526.45,4.09020496E8,551.0,4.27435056E8,-24.55,-1.841456E7,24.55,1.841456E7
2023-08-01,Alabama,390384,774256,367.27,1.43375245E8,391.81,1.52677397E8,-24.54,-9302152.0,24.54,9302152.0
1996-04-01,Louisiana,252722,660997,422.28,1.06720939E8,397.75,1.00522069E8,24.53,6198870.0,24.53,6198870.0
1997-04-01,Utah,38991,97331,335.32,1.3074939E7,359.82,1.3735601E7,-24.5,-660662.0,24.5,660662.0
1988-11-01,Hawaii,31781,78178,541.71,1.7216499E7,566.21,1.7355382E7,-24.5,-138883.0,24.5,138883.0
2021-12-01,Colorado,279995,559785,529.95,1.48382854E8,554.44,1.47323415E8,-24.49,1059439.0,24.49,1059439.0
2002-10-01,Nevada,46047,103672,362.64,1.6698019E7,338.17,1.5298203E7,24.47,1399816.0,24.47,1399816.0
2016-10-01,Hawaii,87429,173289,631.84,5.5240554E7,607.38,5.3170552E7,24.46,2070002.0,24.46,2070002.0
1988-11-01,Nebraska,35468,90678,313.24,1.1110481E7,337.69,1.1285424E7,-24.45,-174943.0,24.45,174943.0
2021-07-01,Maryland,482784,854993,506.85,2.44697684E8,482.41,2.27141049E8,24.44,1.7556635E7,24.44,1.7556635E7
1999-02-01,Vermont,21168,45227,272.73,5773372.0,248.3,5252971.0,24.43,520401.0,24.43,520401.0
