date,state,households,participation,per_person,per_household,total_cost,inflation_rate,true_person,true_total_cost
2019-09-01,Delaware,59840,122139,229.67,112.52,13743381,256.759,290.53,1.7385369E7
2018-10-01,District of Columbia,67986,119885,224.31,127.2,15249635,252.885,288.1,1.95863E7
2018-11-01,District of Columbia,67629,113646,223.9,133.24,15141978,252.038,288.54,1.9513384E7
2018-12-01,District of Columbia,67028,111266,223.91,134.89,15008526,251.233,289.48,1.9403379E7
2019-01-01,District of Columbia,65819,109580,411.2,246.98,27064549,251.712,530.6,3.4923107E7
2019-02-01,District of Columbia,59489,99991,228.92,136.2,13618339,252.776,294.15,1.749864E7
2019-03-01,District of Columbia,6196,10249,288.9,174.65,1790034,254.202,369.13,2287169.0
2019-04-01,District of Columbia,64035,106298,217.55,131.06,13931081,255.548,276.5,1.7706321E7
2019-05-01,District of Columbia,64060,106340,222.57,134.08,14257641,256.092,282.28,1.8082882E7
2019-06-01,District of Columbia,64202,106575,216.2,130.24,13880687,256.143,274.15,1.7601289E7
2019-07-01,District of Columbia,64691,109146,217.22,128.74,14051870,256.571,274.98,1.7788631E7
2019-08-01,District of Columbia,65330,110383,212.82,125.96,13903720,256.558,269.43,1.7601976E7
2019-09-01,District of Columbia,65410,111402,216.8,127.29,14180853,256.759,274.25,1.7938771E7
2018-10-01,Maryland,341809,637966,222.53,119.23,76063984,252.885,285.81,9.7694927E7
2018-11-01,Maryland,339964,633655,221.44,118.8,75280214,252.038,285.37,9.7013201E7
2018-12-01,Maryland,337043,626738,248.48,133.63,83749092,251.233,321.24,1.08272814E8
2019-01-01,Maryland,337895,627002,406.27,218.94,137276660,251.712,524.24,1.77136793E8
2019-02-01,Maryland,16327,30774,544.25,288.75,8885916,252.776,699.32,1.1417798E7
2019-03-01,Maryland,333753,616315,217.18,117.61,72482928,254.202,277.5,9.2613176E7
2019-04-01,Maryland,332146,612581,213.25,115.62,70829362,255.548,271.04,9.0023696E7
2019-05-01,Maryland,331601,611598,213.28,115.64,70722782,256.092,270.5,8.9697288E7
2019-06-01,Maryland,330887,610677,213.5,115.68,70642858,256.143,270.73,8.9578083E7
2019-07-01,Maryland,331092,610523,213.18,115.61,70581258,256.571,269.87,8.9350669E7
2019-08-01,Maryland,333459,615096,214.02,116.03,71368280,256.558,270.95,9.0351559E7
2019-09-01,Maryland,332027,612399,213.13,115.56,70766332,256.759,269.61,8.9519368E7
2018-10-01,New Jersey,366108,731983,225.84,112.96,82681979,252.885,290.06,1.06194936E8
2018-11-01,New Jersey,363398,725753,225.22,112.77,81844482,252.038,290.24,1.05472537E8
2018-12-01,New Jersey,361021,721400,224.42,112.31,81019453,251.233,290.14,1.04743872E8
2019-01-01,New Jersey,363628,728496,422.07,210.68,153478098,251.712,544.62,1.98042538E8
2019-02-01,New Jersey,15504,30804,218.71,110.08,3390934,252.776,281.03,4357120.0
2019-03-01,New Jersey,353257,703228,219.78,110.4,77637945,254.202,280.82,9.9199865E7
2019-04-01,New Jersey,350174,695964,226.51,113.97,79319308,255.548,287.89,1.00814367E8
2019-05-01,New Jersey,350208,695525,226.86,114.23,79447283,256.092,287.73,1.00762521E8
2019-06-01,New Jersey,349069,692664,226.47,114.13,79053572,256.143,287.17,1.00243218E8
